level	file	id	title	reading_goal	code	question	answer	explanation	project_context	question_type	concepts
10	python_analytics_privacy_optin_v60.json	PY60_L10_analytics_privacy_flow_001	analytics privacy flow 읽기	분석 동의, 최소 수집, 이벤트 기록, 집계, 설정 변경까지 이어지는 전체 흐름을 이해한다.	explainAndAskConsent()\ntrackMinimalEventsIfAllowed()\naggregateWithSafeguards()\nhonorWithdrawalAndDeletion()	analytics privacy flow의 자연스러운 순서는?	목적 설명과 동의 확인 → 허용된 최소 이벤트만 수집 → 보호 조건을 둔 집계 → 철회와 삭제 요청 반영	먼저 수집 목적과 범위를 설명하고 사용자의 선택을 확인한다. 허용된 경우에만 최소 이벤트를 만들고, 작은 집단 노출을 막는 조건을 둬 집계한다. 철회 기능은 마지막에 한 번 제공하는 단계가 아니라 언제든 사용할 수 있어야 하며, 철회와 삭제 요청이 대기 이벤트와 저장 데이터에 어떻게 반영되는지도 정해야 한다.	감사 v2에서 ANALYTICS_PRIVACY_OPT_IN이 0 hits였으므로, v60은 학습앱 분석, 이벤트 추적, 개인정보 동의/거부 UX를 보강한다.	meaning_choice	"[""analytics_privacy_flow"",""privacy_opt_in"",""event_tracking""]"
10	python_analytics_privacy_optin_v60.json	PY60_L10_analytics_quality_gate_001	analytics quality gate 읽기	분석 기능이 동의 상태를 지키는지 테스트하는 품질 기준을 이해한다.	assert noEventWhenOptedOut()\nassert eventWhenOptedIn()	analytics quality gate의 목적은?	동의하지 않은 상태에서 이벤트가 수집되지 않는지 검증하기 위해	analytics quality gate는 동의 전이나 철회 후에 이벤트가 생성·대기·전송되지 않는지 검증한다. opt-in 상태의 정상 전송만 확인해서는 부족하다. 철회 직전 큐에 있던 이벤트, 네트워크 재연결, 저장된 식별자와 보존 기간까지 테스트해야 제품이 약속한 통제권을 실제로 지킬 수 있다.	감사 v2에서 ANALYTICS_PRIVACY_OPT_IN이 0 hits였으므로, v60은 학습앱 분석, 이벤트 추적, 개인정보 동의/거부 UX를 보강한다.	meaning_choice	"[""quality_gate"",""analytics"",""test_case""]"
10	python_analytics_privacy_optin_v60.json	PY60_L10_privacy_policy_notice_001	privacy policy notice 읽기	사용자에게 어떤 데이터를 왜 수집하는지 안내하는 privacy notice를 이해한다.	notice = '익명 사용 통계는 앱 개선을 위해 사용됩니다.'	privacy notice에 들어갈 내용은?	무엇을 왜 수집하고 어떻게 끌 수 있는지에 대한 설명	privacy notice는 수집 항목, 목적, 보존 기간, 제3자 제공 여부, 끄거나 철회하는 방법을 사용자가 이해할 수 있게 설명한다. 화면의 한 문장은 요약일 뿐이며 실제 수집 범위가 더 넓다면 자세한 안내로 연결해야 한다. '익명'이라는 표현도 다시 식별할 수 없는 경우에만 사용해야 한다.	감사 v2에서 ANALYTICS_PRIVACY_OPT_IN이 0 hits였으므로, v60은 학습앱 분석, 이벤트 추적, 개인정보 동의/거부 UX를 보강한다.	meaning_choice	"[""privacy_notice"",""consent"",""documentation""]"
10	python_architecture_layers_patterns_v41.json	PY41_L10_architecture_diagram_001	architecture diagram 읽기	아키텍처 그림을 박스와 화살표의 의미로 읽는다.	[User]\n  -> [PWA]\n  -> [API]\n  -> [Service]\n  -> [Repository]\n  -> [JSON/DB]	아키텍처 다이어그램에서 화살표는 보통 무엇을 뜻하는가?	데이터나 요청이 이동하는 방향	이 다이어그램에서는 화살표가 요청이나 데이터가 다음 component로 흐르는 주 방향을 나타낸다. 하지만 다른 그림에서는 dependency, event, network connection을 뜻할 수 있고 응답 방향이 생략될 수도 있다. 실제 의미는 제목, legend, 화살표 종류와 함께 확인해야 한다.	학습앱, RAG 검색, KG 파이프라인을 그림으로 볼 때 흐름을 따라 읽는 훈련이 된다.	meaning_choice	"[""architecture_diagram"",""data_flow"",""component""]"
10	python_architecture_layers_patterns_v41.json	PY41_L10_kg_lora_pipeline_architecture_001	KG/LoRA pipeline architecture 읽기	KG/LoRA 작업을 단계별 파이프라인 구조로 읽는 연습을 한다.	Input chunks\n  -> Node extraction\n  -> Node promotion\n  -> Edge extraction\n  -> Validation\n  -> Dataset / KG output	이 구조에서 Validation 단계의 역할은?	앞 단계 산출물이 규칙에 맞는지 검사하고 깨진 결과를 걸러낸다	이 그림의 Validation은 node·edge 추출 결과가 schema, 참조, 품질 규칙을 만족하는지 검사하고 부적합 결과를 final output에서 제외하거나 재처리로 보낸다. 각 단계의 입력·출력 version과 checkpoint를 남겨야 실패 지점에서 재개하고 어느 변환이 문제를 만들었는지 추적할 수 있다.	노드패스, 노드승격, 엣지패스, 평가셋 생성 흐름을 전체 지형으로 읽는 카드다.	meaning_choice	"[""pipeline_architecture"",""KG"",""LoRA"",""validation""]"
10	python_architecture_layers_patterns_v41.json	PY41_L10_monolith_modular_001	monolith vs modular structure 읽기	한 덩어리 구조와 모듈형 구조의 차이를 읽는다.	monolith:\n  app.js does almost everything\n\nmodular:\n  cardLoader.js\n  progressStore.js\n  reviewEngine.js\n  uiRenderer.js	modular structure의 장점은?	역할별 파일로 나뉘어 수정과 테스트 범위를 줄일 수 있다	기능을 역할별 module로 나누면 공개 API를 통해 필요한 부분만 의존하게 만들 수 있다. 파일을 여러 개로 쪼개는 것만으로 modular해지지는 않으며, 전역 상태와 순환 import가 그대로면 영향 범위도 줄지 않는다. 응집도 높은 책임과 명확한 의존 방향이 핵심이다.	현재 app.js가 커질수록 card loader, state, UI, 검증 로직을 나누는 방향을 생각할 수 있다.	meaning_choice	"[""monolith"",""modular_structure"",""module""]"
10	python_async_batch_queue_v26.json	PY26_L10_async_producer_consumer_001	async producer-consumer 읽기	producer가 queue에 넣고 consumer가 꺼내 처리하는 비동기 구조를 읽는다.	queue = asyncio.Queue()\n\nasync def producer(items):\n    for item in items:\n        await queue.put(item)\n\nasync def consumer():\n    while True:\n        item = await queue.get()\n        await process(item)\n        queue.task_done()	producer의 역할은?	items를 queue에 넣는다	producer는 각 item을 queue에 넣고 consumer는 get 후 process한다. 이 queue는 maxsize가 없어 producer가 훨씬 빠르면 memory가 계속 늘 수 있고, consumer는 종료 sentinel이 없어 영원히 기다린다. process가 exception을 내도 task_done이 호출되게 try/finally를 쓰고 bounded queue, 종료·cancellation·error propagation을 설계한다.	수집→정제→임베딩 같은 파이프라인을 흐름으로 나눌 때 쓰는 구조다.	meaning_choice	"[""for"",""while"",""producer_consumer"",""asyncio_queue"",""pipeline""]"
10	python_async_batch_queue_v26.json	PY26_L10_background_job_status_001	background job 상태 저장 읽기	오래 걸리는 작업의 상태를 DB에 기록하는 구조를 이해한다.	"def start_job(job_id):\n    repo.update_job(job_id, status=""running"", progress=0)\n    try:\n        run_long_task(job_id)\n        repo.update_job(job_id, status=""done"", progress=100)\n    except Exception as e:\n        repo.update_job(job_id, status=""error"", error=str(e))\n        raise"	예외가 발생하면 job 상태는 어떻게 저장되는가?	error로 저장된다	run_long_task가 exception을 내면 error status와 str(e)를 저장하려 한 뒤 exception을 다시 전달한다. error update 자체가 실패하면 running 상태가 남고 원래 exception이 가려질 수 있다. heartbeat/lease와 finally cleanup, sanitized error code, state transition 조건과 durable transaction을 두어 competing worker의 overwrite를 막는다.	긴 LoRA/노드패스/수집 작업 상태를 UI에서 보여주기 위한 기본 구조다.	meaning_choice	"[""def"",""function"",""try_except"",""background_job"",""status"",""database"",""progress""]"
10	python_async_batch_queue_v26.json	PY26_L10_cancel_graceful_001	graceful cancel 읽기	중단 신호가 오면 현재 상태를 저장하고 안전하게 빠지는 구조를 읽는다.	stop_requested = False\n\nfor item in items:\n    if stop_requested:\n        save_checkpoint()\n        break\n    process(item)	stop_requested가 True이면 무엇을 하는가?	checkpoint를 저장하고 루프를 빠져나간다	조건이 True이면 checkpoint 저장을 시도한 뒤 break로 loop를 끝낸다. 이 snippet만 보면 stop_requested를 바꾸는 signal handler나 다른 thread가 없어 실제로는 계속 False다. cancellation source, 현재 item의 atomicity, resource cleanup과 checkpoint 실패 처리까지 있어야 graceful하며 강제 종료에는 여전히 대비해야 한다.	비용 제한이나 서버 종료 전에 산출물을 안전하게 남기는 운영 패턴이다.	meaning_choice	"[""if"",""for"",""break"",""cancel"",""graceful_shutdown"",""checkpoint""]"
10	python_async_batch_queue_v26.json	PY26_L10_gpu_batch_size_001	GPU batch size 사고방식 읽기	batch_size가 처리량과 메모리에 영향을 준다는 코드를 읽는다.	batch_size = 8\nfor batch in chunks(prompts, batch_size):\n    outputs = model.generate(batch)\n    save_outputs(outputs)	batch_size를 너무 크게 잡으면 주로 어떤 문제가 날 수 있는가?	GPU 메모리 부족	한 번에 처리하는 input 수가 늘면 model weight 외 activation과 temporary buffer memory가 늘어 GPU OOM이 날 수 있다. 필요한 memory는 sequence length, output length, dtype와 model architecture에도 크게 좌우된다. 또한 실제 library가 list[str]를 직접 받는지 tokenization을 요구하는지 API를 확인하고 측정으로 safe batch size를 정한다.	LoRA 추론/노드패스/임베딩 생성에서 속도와 메모리 균형을 볼 때 중요하다.	meaning_choice	"[""for"",""gpu"",""batch_size"",""memory"",""throughput""]"
10	python_async_batch_queue_v26.json	PY26_L10_job_manifest_001	job manifest 읽기	작업 대상과 상태를 manifest 파일로 관리하는 방식을 이해한다.	"{\n  ""job_id"": ""nodepass_20260529"",\n  ""shards"": [31, 32, 33],\n  ""status"": ""running"",\n  ""completed"": [31, 32]\n}"	completed에 [31, 32]가 있다는 뜻은?	31, 32 shard는 완료된 것으로 기록됐다	completed list는 31과 32가 완료됐다고 manifest에 기록되었다는 뜻이지 실제 output이 유효하다는 증명은 아니다. shard result와 checksum을 확인한 뒤 manifest를 atomic하게 갱신하고, status와 completed가 모순되지 않게 validation한다. 여러 worker가 쓸 때 lock이나 compare-and-swap도 필요하다.	샤드 상태 확인, 재개, 산출물 회수 루틴과 잘 맞는다.	meaning_choice	"[""manifest"",""batch_job"",""status"",""resume""]"
10	python_async_batch_queue_v26.json	PY26_L10_queue_join_001	queue.join 완료 대기 읽기	큐에 들어간 모든 작업이 끝날 때까지 기다리는 구조를 이해한다.	"for item in items:\n    await queue.put(item)\n\nawait queue.join()\nprint(""all done"")"	await queue.join()의 의미는?	큐에 들어간 작업들이 task_done 될 때까지 기다린다	queue.join은 put으로 늘어난 unfinished-task count가 각 item의 task_done으로 0이 될 때까지 기다린다. consumer가 실행 중이어야 하고 get한 item마다 정확히 한 번 task_done을 호출해야 한다. 누락하면 영원히 기다리고 두 번 호출하면 ValueError가 나므로 process를 try/finally로 감싸는 것이 안전하다.	모든 다운로드/추론/검증 작업이 끝난 뒤 다음 단계로 넘어가야 할 때 중요하다.	meaning_choice	"[""for"",""print"",""queue"",""join"",""task_done"",""completion""]"
10	python_async_batch_queue_v26.json	PY26_L10_tmux_nohup_concept_001	tmux/nohup 장기 실행 개념 읽기	내 PC 연결이 끊겨도 서버에서 작업을 계속 돌리는 개념을 이해한다.	# tmux example\n# tmux new -s nodepass\n# python run_shards.py --start 31 --end 100\n# Press Ctrl+B, then D to detach\n\n# nohup example\n# nohup python run_shards.py > run.log 2>&1 &	tmux detach의 목적에 가장 가까운 것은?	세션을 닫지 않고 뒤에서 계속 실행하게 한다	tmux detach는 tmux session과 그 안의 process를 유지한 채 현재 client만 분리하고 나중에 attach할 수 있게 한다. nohup은 hangup signal 처리를 바꾸고 &가 shell background로 실행하며 output을 명시한 log로 보낸다. 어느 방식도 crash recovery를 보장하지 않으므로 exit status, disk space, log rotation, checkpoint와 supervisor를 별도로 둔다.	EC2/워크스테이션에서 shard를 밤새 돌릴 때 필요한 운영 개념이다.	meaning_choice	"[""comment"",""tmux"",""nohup"",""long_running"",""server""]"
10	python_async_queue_batch_jobs_v36.json	PY36_L10_background_task_001	background task 읽기	요청 응답과 별개로 오래 걸리는 작업을 뒤에서 실행하는 background task 개념을 이해한다.	"POST /api/start-job\n\n202 Accepted\n{""job_id"": ""job_123"", ""status"": ""queued""}\n\ndurable worker:\n  process job_123"	API가 바로 job_id를 돌려주는 이유는?	긴 작업을 기다리지 않고 진행 상태를 나중에 확인하게 하려고	서버는 긴 작업을 내구성 있는 큐에 넣고 202 Accepted와 job_id를 돌려줘 클라이언트가 나중에 상태를 조회하게 할 수 있다. 이 응답은 완료가 아니라 접수됐다는 뜻이다. 프로세스 재시작에도 살아남는 큐, 중복 방지, 실패 기록, 상태 조회와 완료 알림을 함께 설계해야 한다.	노드 추출, 임베딩 생성, 대량 검증 같은 긴 작업을 웹 UI에 붙일 때 필요한 방식이다.	meaning_choice	"[""background_task"",""long_running_job"",""server""]"
10	python_async_queue_batch_jobs_v36.json	PY36_L10_job_status_001	job status 읽기	긴 작업의 상태를 running/done/failed 같은 값으로 관리하는 이유를 이해한다.	"job = {\n  ""id"": ""shard_001"",\n  ""status"": ""running"",\n  ""done"": 120,\n  ""total"": 200\n}"	이 job은 현재 어떤 상태인가?	running	status는 작업이 대기 중인지, 실행 중인지, 완료됐는지, 실패했는지 알려준다. job status는 작업이 대기 중인지, 실행 중인지, 성공했는지, 실패했는지를 나타내는 상태값이다. 상태 전이가 어떤 조건에서 바뀌는지 보면 운영 흐름을 이해하기 쉽다. 따라서 정답은 ‘running’이다.	서버에서 샤드 진행률을 확인하는 상태 로그와 연결된다.	meaning_choice	"[""job_status"",""running"",""done"",""failed""]"
